,id,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,purchaseDate,pointsEarned,bonusPointsEarned,bonusPointsEarnedReason,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
478,600fb1d80a7214ada200004b,2021-01-25 22:08:24.000,2021-01-25 22:08:24.000,2021-01-25 22:08:27.000,2021-01-25 22:08:27.000,2021-01-25 22:08:27,2021-01-20 22:00:00,750.0,750,4,5,FINISHED,49.95,600fb1ac73c60b12049027bb
479,600fb2110a720f053500004c,2021-01-25 22:09:21.000,2021-01-25 22:09:21.000,2021-01-25 22:09:21.000,2021-01-25 22:09:21.000,2021-01-25 22:09:21,2021-01-24 22:09:21,50.6,27,9,4,FINISHED,4.66,600fb1ac73c60b12049027bb
480,600fb1dc0a720f0535000046,2021-01-25 22:08:28.000,2021-01-25 22:08:28.000,2021-01-25 22:08:29.000,2021-01-25 22:08:29.000,2021-01-25 22:08:29,2021-01-11 16:00:00,750.0,500,1,5,FINISHED,49.95,600fb1ac73c60b12049027bb
481,600fb21d0a720f0535000050,2021-01-25 22:09:33.000,2021-01-25 22:09:33.000,2021-01-25 22:09:34.000,2021-01-25 22:09:34.000,2021-01-25 22:09:34,2021-01-14 22:00:00,5.0,5,3,5,FINISHED,49.95,600fb1ac73c60b12049027bb
482,600fb1ec0a7214ada200004f,2021-01-25 22:08:44.000,2021-01-25 22:08:44.000,2021-01-25 22:08:44.000,2021-01-25 22:08:44.000,2021-01-25 22:08:44,2021-01-24 22:08:44,755.0,750,4,1,FINISHED,1.00,600fb1ec73c60b1204902af4
483,600fb1e00a7214ada200004c,2021-01-25 22:08:32.000,2021-01-25 22:08:32.000,2021-01-25 22:08:33.000,2021-01-25 22:08:33.000,2021-01-25 22:08:33,2021-01-12 22:08:32,5.0,5,3,1,FINISHED,1.00,54943462e4b07e684157a532
484,600fb2060a720f053500004b,2021-01-25 22:09:10.000,2021-01-25 22:09:10.000,2021-01-25 22:09:10.000,2021-01-25 22:09:10.000,2021-01-25 22:09:10,2021-01-24 22:09:10,200.0,150,2,9,FINISHED,89.91,600fb1ac73c60b12049027bb
485,600fb21c0a7214ada2000055,2021-01-25 22:09:32.000,2021-01-25 22:09:32.000,2021-01-25 22:09:32.000,2021-01-25 22:09:32.000,2021-01-25 22:09:32,2021-01-22 22:00:00,250.0,,8,5,FINISHED,49.95,600fb1ac73c60b12049027bb
486,600fb1e20a720f0535000047,2021-01-25 22:08:34.000,2021-01-25 22:08:34.000,2021-01-25 22:08:35.000,2021-01-25 22:08:35.000,2021-01-25 22:08:35,2021-01-12 22:08:34,5.0,5,3,1,FINISHED,1.00,54943462e4b07e684157a532
487,600fb1fd0a720f053500004a,2021-01-25 22:09:01.000,2021-01-25 22:09:01.000,2021-01-25 22:09:02.000,2021-01-25 22:09:02.000,2021-01-25 22:09:02,2021-01-10 16:00:00,250.0,250,5,10,FINISHED,10.00,600fb1ac73c60b12049027bb
488,600fb20b0a7214ada2000051,2021-01-25 22:09:15.000,2021-01-25 22:09:15.000,2021-01-25 22:09:16.000,2021-01-25 22:09:16.000,2021-01-25 22:09:16,2021-01-25 22:09:15,400.0,100,6,1,FINISHED,9.99,600fb1ac73c60b12049027bb
489,6011f39c0a720f05350000b4,2021-01-27 15:13:32.000,2021-01-27 15:13:32.000,2021-01-27 15:13:38.000,2021-01-27 15:13:38.000,2021-01-27 15:13:32,2021-01-26 15:13:31,5.0,5,3,2,FINISHED,1.00,6011f31ea4b74c18d3a8c476
490,6010bdfa0a7214ada200005a,2021-01-26 17:12:26.000,2021-01-26 17:12:26.000,2021-01-26 17:27:29.000,2021-01-26 17:27:29.000,2021-01-26 17:12:28,2021-01-25 16:00:00,250.0,250,5,5,FINISHED,50.00,6010bddaa4b74c120bd19dfb
491,6010be200a7214ada200005e,2021-01-26 17:13:04.000,2021-01-26 17:13:04.000,2021-01-26 17:13:05.000,2021-01-26 17:13:05.000,2021-01-26 17:13:05,2021-01-25 17:13:04,5.0,5,3,1,FINISHED,1.00,54943462e4b07e684157a532
492,6011f3490a7214ada200010e,2021-01-27 15:12:09.000,2021-01-27 15:12:09.000,2021-01-27 15:12:11.000,2021-01-27 15:12:15.000,2021-01-27 15:12:11,2021-01-26 15:12:09,10199.8,5,3,2,FINISHED,11.00,6011f31ea4b74c18d3a8c476
493,60118c0f0a7214ada200007e,2021-01-27 07:51:43.000,2021-01-27 07:51:43.000,2021-01-27 07:51:44.000,2021-01-27 07:51:48.000,2021-01-27 07:51:44,2021-01-26 16:00:00,850.0,750,4,4,FINISHED,21.00,60118c0fa4b74c18d3a8c151
494,60118bea0a720f0535000064,2021-01-27 07:51:06.000,2021-01-27 07:51:06.000,2021-01-27 07:51:07.000,2021-01-27 07:51:12.000,2021-01-27 07:51:07,2021-01-26 07:51:06,4850.0,750,4,1,FINISHED,3.25,60118beaa4b74c18d3a8c0f8
495,60118c150a720f053500006d,2021-01-27 07:51:49.000,2021-01-27 07:51:49.000,2021-01-27 07:51:50.000,2021-01-27 07:51:54.000,2021-01-27 07:51:50,2021-01-26 16:00:00,5.0,5,3,4,FINISHED,25.00,60118c0fa4b74c18d3a8c151
496,6010be3f0a7214ada2000063,2021-01-26 17:13:35.000,2021-01-26 17:13:35.000,2021-01-26 17:13:36.000,2021-01-26 17:13:36.000,2021-01-26 17:13:36,2021-01-26 17:13:35,5.0,5,3,1,FINISHED,2.23,6010bddaa4b74c120bd19dfb
497,6010bdf60a7214ada2000059,2021-01-26 17:12:22.000,2021-01-26 17:12:22.000,2021-01-26 17:12:24.000,2021-01-26 17:12:28.000,2021-01-26 17:12:24,2021-01-25 17:12:22,5850.0,750,4,1,FINISHED,3.25,6010bdf673c60b120490404e
498,60118c3b0a7214ada2000089,2021-01-27 07:52:27.000,2021-01-27 07:52:27.000,,2021-01-27 07:52:28.000,,2017-10-29 17:00:00,,,8,3,REJECTED,3.00,60118bcfa4b74c18d3a8c0d7
499,6010be5a0a720f053500005a,2021-01-26 17:14:02.000,2021-01-26 17:14:02.000,2021-01-26 17:14:02.000,2021-01-26 17:14:02.000,2021-01-26 17:14:02,2021-01-25 17:14:02,25.0,25,10,1,FINISHED,1.00,6010bddaa4b74c120bd19dfb
500,6011f4380a720f05350000b9,2021-01-27 15:16:08.000,2021-01-27 15:16:08.000,,2021-01-27 15:16:09.000,2021-01-27 15:16:09,2021-01-26 15:16:08,5.0,5,3,1,FLAGGED,1.00,6011f31ea4b74c18d3a8c476
501,6010be180a7214ada200005d,2021-01-26 17:12:56.000,2021-01-26 17:12:56.000,,2021-01-26 17:12:57.000,2021-01-26 17:12:56,2021-01-25 17:12:56,750.0,750,4,1,FLAGGED,1.00,6010be18a4b74c120bd19e43
502,6010bdef0a720f0535000053,2021-01-26 17:12:15.000,2021-01-26 17:12:15.000,2021-01-26 17:12:17.000,2021-01-26 17:12:22.000,2021-01-26 17:12:17,2021-01-25 17:12:15,760.0,750,4,1,FINISHED,1.00,6010bddaa4b74c120bd19dfb
503,6010bdfd0a720f0535000055,2021-01-26 17:12:29.000,2021-01-26 17:12:29.000,2021-01-26 17:12:32.000,2021-01-26 17:12:32.000,2021-01-26 17:12:31,2021-01-19 16:00:00,400.0,300,7,1,FINISHED,10.00,6010bddaa4b74c120bd19dfb
504,6010be0a0a7214ada200005b,2021-01-26 17:12:42.000,2021-01-26 17:12:42.000,2021-01-26 17:12:43.000,2021-01-26 17:12:43.000,2021-01-26 17:12:43,2021-01-19 16:00:00,250.0,150,2,1,FINISHED,10.00,6010bddaa4b74c120bd19dfb
505,5fa8d5790a7214adc30001c4,2020-11-08 21:36:57.000,2020-11-08 21:36:57.000,2021-01-26 17:28:21.000,2021-01-26 17:28:21.000,2021-01-26 17:28:21,2020-11-07 21:36:57,94.6,5,3,6,FINISHED,14.00,5fa8d542b055fd1dfdf09517
506,60118bd30a720f0535000062,2021-01-27 07:50:43.000,2021-01-27 07:50:43.000,2021-01-27 07:50:56.000,2021-01-27 07:51:00.000,2021-01-27 07:50:49,2021-01-26 07:50:43,1005.0,5,3,2,FINISHED,11.00,54943462e4b07e684157a532
507,6011f3390a720f05350000af,2021-01-27 15:11:53.000,2021-01-27 15:11:53.000,2021-01-27 15:11:54.000,2021-01-27 15:11:59.000,2021-01-27 15:11:54,2021-01-26 16:00:00,5.0,5,3,1,FINISHED,29.00,6011f33173c60b1804ce1102
508,6010be1c0a720f0535000057,2021-01-26 17:13:00.000,2021-01-26 17:13:00.000,,2021-01-26 17:13:03.000,2021-01-26 17:13:03,2021-01-25 17:13:00,810.0,750,4,5,FLAGGED,13.00,6010be1c73c60b1204904079
509,60118c340a720f0535000073,2021-01-27 07:52:20.000,2021-01-27 07:52:20.000,2021-01-27 07:52:21.000,2021-01-27 07:52:21.000,2021-01-27 07:52:21,2021-01-27 07:52:20,5.0,5,3,1,FINISHED,2.23,60118bcfa4b74c18d3a8c0d7
510,60118be80a7214ada2000075,2021-01-27 07:51:04.000,2021-01-27 07:51:04.000,,2021-01-27 07:51:05.000,,2021-01-26 07:51:04,250.0,250,5,1,FLAGGED,1.00,60118bcfa4b74c18d3a8c0d7
511,6010be460a7214ada2000066,2021-01-26 17:13:42.000,2021-01-26 17:13:42.000,,2021-01-26 17:13:53.000,,2017-10-29 17:00:00,,,8,3,REJECTED,3.00,6010bddaa4b74c120bd19dfb
512,6011f33a0a7214ada200010b,2021-01-27 15:11:54.000,2021-01-27 15:11:54.000,2021-01-27 15:11:55.000,2021-01-27 15:12:00.000,2021-01-27 15:11:55,2021-01-26 16:00:00,5.0,5,3,1,FINISHED,20.00,6011f33173c60b1804ce1102
513,60118be20a7214ada2000074,2021-01-27 07:50:58.000,2021-01-27 07:50:58.000,2021-01-27 07:51:00.000,2021-01-27 07:51:06.000,2021-01-27 07:51:00,2021-01-26 07:50:58,760.0,750,4,1,FINISHED,1.00,60118bcfa4b74c18d3a8c0d7
514,6011f3360a7214ada2000109,2021-01-27 15:11:50.000,2021-01-27 15:11:50.000,2021-01-27 15:11:51.000,2021-01-27 15:11:56.000,2021-01-27 15:11:51,2021-01-26 16:00:00,5.0,5,3,5,FINISHED,21.00,6011f33173c60b1804ce1102
515,60118c0a0a720f0535000067,2021-01-27 07:51:38.000,2021-01-27 07:51:38.000,2021-01-27 07:51:38.000,2021-01-27 07:51:44.000,2021-01-27 07:51:38,2021-01-26 16:00:00,1850.0,750,4,6,FINISHED,28.00,60118c09a4b74c18d3a8c12e
516,60118bf90a7214ada2000079,2021-01-27 07:51:21.000,2021-01-27 07:51:21.000,2021-01-27 07:51:22.000,2021-01-27 07:51:22.000,2021-01-27 07:51:22,2021-01-19 16:00:00,150.0,150,2,1,FINISHED,10.00,60118bcfa4b74c18d3a8c0d7
517,5fa8d5730a7214adc30001c3,2020-11-08 21:36:51.000,2020-11-08 21:36:51.000,,2021-01-26 17:13:20.000,2020-11-08 21:36:52,2020-11-07 21:36:51,750.0,750,4,11,REJECTED,1.00,5fa8d573770b516dda4f4d21
518,6010be6a0a720f053500005c,2021-01-26 17:14:18.000,2021-01-26 17:14:18.000,2021-01-26 17:14:18.000,2021-01-26 17:14:23.000,2021-01-26 17:14:18,2021-01-26 16:00:00,150.0,150,2,4,FINISHED,22.00,6010be6673c60b12049040ef
519,6012e64e0a720f05f8000031,2021-01-28 08:29:02.000,2021-01-28 08:29:02.000,2021-01-28 08:29:03.000,2021-01-28 08:29:03.000,2021-01-28 08:29:03,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
520,6012e66c0a720f05f800004d,2021-01-28 08:29:32.000,2021-01-28 08:29:32.000,2021-01-28 08:29:33.000,2021-01-28 08:29:33.000,2021-01-28 08:29:33,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
521,6012e65b0a720f05f800003d,2021-01-28 08:29:15.000,2021-01-28 08:29:15.000,2021-01-28 08:29:16.000,2021-01-28 08:29:16.000,2021-01-28 08:29:16,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
522,6013410c0a7214ad5000002a,2021-01-28 14:56:12.000,2021-01-28 14:56:12.000,2021-01-28 14:56:12.000,2021-01-28 14:56:12.000,2021-01-28 14:56:12,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
523,601340ff0a7214ad50000024,2021-01-28 14:55:59.000,2021-01-28 14:55:59.000,2021-01-28 14:56:00.000,2021-01-28 14:56:00.000,2021-01-28 14:56:00,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
524,6012ea2d0a720f05f8000068,2021-01-28 08:45:33.000,2021-01-28 08:45:33.000,2021-01-28 08:45:40.000,2021-01-28 08:45:41.000,2021-01-28 08:45:40,2021-01-27 16:00:00,1049.8,750,4,2,FINISHED,29.98,6012e1e6a4b74c3cbc516088
525,60132b1f0a7214ad5000000c,2021-01-28 13:22:39.000,2021-01-28 13:22:39.000,2021-01-28 13:22:40.000,2021-01-28 13:22:40.000,2021-01-28 13:22:40,2021-01-27 13:22:39,5.0,5,3,1,FINISHED,1.00,60132acb73c60b3ca7f3ba32
526,60132ae40a7214ad50000007,2021-01-28 13:21:40.000,2021-01-28 13:21:40.000,2021-01-28 13:21:41.000,2021-01-28 13:21:41.000,2021-01-28 13:21:40,2021-01-20 16:00:00,250.0,250,5,1,FINISHED,10.00,60132acb73c60b3ca7f3ba32
527,60132aef0a720f05f800006d,2021-01-28 13:21:51.000,2021-01-28 13:21:51.000,2021-01-28 13:21:52.000,2021-01-28 13:21:52.000,2021-01-28 13:21:52,2021-01-20 16:00:00,300.0,300,7,1,FINISHED,10.00,60132acb73c60b3ca7f3ba32
528,601341150a7214ad5000002e,2021-01-28 14:56:21.000,2021-01-28 14:56:21.000,2021-01-28 14:56:21.000,2021-01-28 14:56:21.000,2021-01-28 14:56:21,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
529,6012e6380a720f05f800001c,2021-01-28 08:28:40.000,2021-01-28 08:28:40.000,2021-01-28 08:28:40.000,2021-01-28 08:28:40.000,2021-01-28 08:28:40,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
530,6012e62d0a720f05f8000012,2021-01-28 08:28:29.000,2021-01-28 08:28:29.000,2021-01-28 08:28:30.000,2021-01-28 08:28:30.000,2021-01-28 08:28:30,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
531,601341040a7214ad50000026,2021-01-28 14:56:04.000,2021-01-28 14:56:04.000,2021-01-28 14:56:04.000,2021-01-28 14:56:04.000,2021-01-28 14:56:04,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
532,6012e64f0a720f05f8000032,2021-01-28 08:29:03.000,2021-01-28 08:29:03.000,2021-01-28 08:29:04.000,2021-01-28 08:29:04.000,2021-01-28 08:29:04,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
533,601340fc0a720f05f8000089,2021-01-28 14:55:56.000,2021-01-28 14:55:56.000,2021-01-28 14:55:56.000,2021-01-28 14:55:56.000,2021-01-28 14:55:56,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
534,60132b740a7214ad50000012,2021-01-28 13:24:04.000,2021-01-28 13:24:04.000,2021-01-28 13:24:11.000,2021-01-28 13:24:11.000,2021-01-28 13:24:05,2021-01-27 13:24:03,5.0,5,3,2,FINISHED,1.00,60132acb73c60b3ca7f3ba32
535,6012e6430a720f05f8000026,2021-01-28 08:28:51.000,2021-01-28 08:28:51.000,2021-01-28 08:28:51.000,2021-01-28 08:28:51.000,2021-01-28 08:28:51,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
536,60132b860a720f05f8000075,2021-01-28 13:24:22.000,2021-01-28 13:24:22.000,2021-01-28 13:24:23.000,2021-01-28 13:24:27.000,2021-01-28 13:24:23,2021-01-27 16:00:00,850.0,750,4,1,FINISHED,24.00,60132b85a4b74c3cbc516295
537,601341160a720f05f8000095,2021-01-28 14:56:22.000,2021-01-28 14:56:22.000,2021-01-28 14:56:22.000,2021-01-28 14:56:22.000,2021-01-28 14:56:22,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
538,6012e6750a720f05f8000055,2021-01-28 08:29:41.000,2021-01-28 08:29:41.000,2021-01-28 08:29:42.000,2021-01-28 08:29:42.000,2021-01-28 08:29:42,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
539,6012e6620a720f05f8000043,2021-01-28 08:29:22.000,2021-01-28 08:29:22.000,2021-01-28 08:29:22.000,2021-01-28 08:29:22.000,2021-01-28 08:29:22,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
540,6012e6840a720f05f8000063,2021-01-28 08:29:56.000,2021-01-28 08:29:56.000,2021-01-28 08:29:56.000,2021-01-28 08:29:56.000,2021-01-28 08:29:56,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
541,6012e6210a720f05f8000007,2021-01-28 08:28:17.000,2021-01-28 08:28:17.000,2021-01-28 08:28:18.000,2021-01-28 08:28:18.000,2021-01-28 08:28:18,2021-01-27 16:00:00,940.0,100,6,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
542,6012e6710a720f05f8000051,2021-01-28 08:29:37.000,2021-01-28 08:29:37.000,2021-01-28 08:29:37.000,2021-01-28 08:29:37.000,2021-01-28 08:29:37,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
543,600f2fc80a720f0535000030,2021-01-25 12:53:28.000,2021-01-25 12:53:28.000,2021-01-25 14:04:23.000,2021-01-28 14:37:02.000,2021-01-25 14:04:23,2021-01-23 16:00:00,4944.7,750,4,689,FINISHED,4566.17,600f29a64329897eac239049
544,60132b890a7214ad50000013,2021-01-28 13:24:25.000,2021-01-28 13:24:25.000,,2021-01-28 13:24:25.000,,,,,8,0,FLAGGED,0.00,60132b8873c60b3ca7f3bae8
545,6012e6850a720f05f8000064,2021-01-28 08:29:57.000,2021-01-28 08:29:57.000,2021-01-28 08:29:58.000,2021-01-28 08:29:58.000,2021-01-28 08:29:58,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
546,60132b960a720f05f800007a,2021-01-28 13:24:38.000,2021-01-28 13:24:38.000,2021-01-28 13:24:39.000,2021-01-28 13:24:43.000,2021-01-28 13:24:39,2021-01-27 16:00:00,5.0,5,3,4,FINISHED,20.00,60132b8b73c60b3ca7f3baee
547,6012e6660a720f05f8000047,2021-01-28 08:29:26.000,2021-01-28 08:29:26.000,2021-01-28 08:29:26.000,2021-01-28 08:29:26.000,2021-01-28 08:29:26,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
548,6013410f0a720f05f8000092,2021-01-28 14:56:15.000,2021-01-28 14:56:15.000,2021-01-28 14:56:16.000,2021-01-28 14:56:16.000,2021-01-28 14:56:16,2021-01-27 16:00:00,840.0,,8,4,FINISHED,84.00,5fa41775898c7a11a6bcef3e
549,601443720a7214ad50000063,2021-01-29 09:18:42.000,2021-01-29 09:18:42.000,2021-01-29 09:18:43.000,2021-01-29 09:18:47.000,2021-01-29 09:18:43,2021-01-28 09:18:41,35.0,25,10,1,FINISHED,1.00,601442ce67804a1228b1dc41
550,601448f30a720f05f80000d9,2021-01-29 09:42:11.000,2021-01-29 09:42:11.000,2021-01-29 09:42:11.000,2021-01-29 09:42:11.000,2021-01-29 09:42:11,2021-01-23 22:00:00,375.0,250,5,5,FINISHED,25.00,6014485b84231211ce793d79
551,601431db0a720f05f80000a8,2021-01-29 08:03:39.000,2021-01-29 08:03:39.000,2021-01-29 08:03:45.000,2021-01-29 08:03:45.000,2021-01-29 08:03:40,2021-01-28 08:03:39,5.0,5,3,2,FINISHED,1.00,6014319173c60b3ca7f3bf01
552,601443600a7214ad50000060,2021-01-29 09:18:24.000,2021-01-29 09:18:24.000,,2021-01-29 09:18:29.000,,2021-01-28 16:00:00,5,5,3,1,REJECTED,10.00,6014436084231211ce793ced
553,60145a3d0a7214ad50000082,2021-01-29 10:55:57.000,2021-01-29 10:55:57.000,2021-01-29 10:56:00.000,2021-01-29 10:56:00.000,2021-01-29 10:56:00,2021-02-28 10:55:58,750.0,750,4,1,FINISHED,1.00,60145a3c84231211ce796c5d
554,60144aee0a720f05f80000f1,2021-01-29 09:50:38.000,2021-01-29 09:50:38.000,2021-01-29 09:50:39.000,2021-01-29 09:50:39.000,2021-01-29 09:50:39,2021-01-13 09:50:38,100.0,100,6,1,FINISHED,1.00,6014499c67804a1228b1f5b0
555,601431e40a7214ad50000041,2021-01-29 08:03:48.176,2021-01-29 08:03:48.176,2021-01-29 08:03:48.207,2021-01-29 08:03:48.176,,2021-01-28 16:00:00,,,8,,PENDING,2.23,6014319173c60b3ca7f3bf01
556,60147ba00a7214ad500000d3,2021-01-29 13:18:24.000,2021-01-29 13:18:24.000,2021-01-29 13:18:33.000,2021-01-29 13:18:33.000,2021-01-29 13:18:33,2021-01-28 16:00:00,1499.5,500,1,5,FINISHED,99.95,60147a84c8b50e11d8453f29
557,601487f80a720f05f800018d,2021-01-29 14:11:04.138,2021-01-29 14:11:04.138,,2021-01-29 14:11:04.138,,,,,8,,SUBMITTED,,5fc961c3b8cfca11a077dd33
558,601465b00a7214ad5000009f,2021-01-29 11:44:48.000,2021-01-29 11:44:48.000,2021-01-29 11:44:49.000,2021-01-29 11:44:53.000,2021-01-29 11:44:49,2021-01-28 16:00:00,5.0,5,3,1,FINISHED,28.00,601465a884231211ce796db3
559,60145a540a720f05f8000116,2021-01-29 10:56:20.000,2021-01-29 10:56:20.000,,2021-01-29 10:56:20.000,,,,,8,0,FLAGGED,0.00,60145a5467804a1228b20ded
560,601472e20a7214ad500000ce,2021-01-29 12:41:06.000,2021-01-29 12:41:06.000,2021-01-29 12:41:07.000,2021-01-29 13:07:34.000,2021-01-29 12:41:07,2021-01-28 16:00:00,840.0,,8,4,FINISHED,84.00,60145ff384231211ce796d51
561,601442dd0a7214ad50000054,2021-01-29 09:16:13.000,2021-01-29 09:16:13.000,2021-01-29 09:16:13.000,2021-01-29 09:16:14.000,2021-01-29 09:16:13,2021-01-28 09:16:13,250.0,250,5,1,FINISHED,1.00,601442ce67804a1228b1dc41
562,601443310a720f05f80000c6,2021-01-29 09:17:37.000,2021-01-29 09:17:37.000,2021-01-29 09:17:38.000,2021-01-29 09:17:38.000,2021-01-29 09:17:38,2021-01-21 16:00:00,25.0,25,10,1,FINISHED,10.00,601442ce67804a1228b1dc41
563,60145a510a7214ad50000086,2021-01-29 10:56:17.000,2021-01-29 10:56:17.000,,2021-01-29 10:56:22.000,,2021-01-28 16:00:00,5,5,3,1,REJECTED,10.00,60145a5167804a1228b20ddd
564,60145a960a7214ad50000095,2021-01-29 10:57:25.000,2021-01-29 10:57:25.000,2021-01-29 10:57:31.000,2021-01-29 10:57:31.000,2021-01-29 10:57:26,2021-01-28 10:57:25,5.0,5,3,2,FINISHED,1.00,60145a3c84231211ce796c5d
565,601465f40a720f05f8000137,2021-01-29 11:45:56.000,2021-01-29 11:45:56.000,2021-01-29 11:45:57.000,2021-01-29 11:45:57.000,2021-01-29 11:45:57,2021-01-21 16:00:00,100.0,,8,1,FINISHED,10.00,6014658e67804a1228b20ef4
566,60145a830a7214ad5000008f,2021-01-29 10:57:07.000,2021-01-29 10:57:07.000,2021-01-29 10:57:08.000,2021-01-29 10:57:13.000,2021-01-29 10:57:07,2021-01-28 10:57:07,3250.0,150,2,2,FINISHED,11.00,60145a3c84231211ce796c5d
567,601432400a7214ad50000043,2021-01-29 08:05:20.000,2021-01-29 08:05:20.000,2021-01-29 08:05:22.000,2021-01-29 08:05:26.000,2021-01-29 08:05:22,2021-01-28 08:05:20,35.0,25,10,1,FINISHED,1.00,6014319173c60b3ca7f3bf01
568,601442570a7214ad5000004b,2021-01-29 09:13:59.000,2021-01-29 09:13:59.000,2021-01-29 09:14:01.000,2021-01-29 09:14:01.000,2021-01-29 09:14:01,2021-01-28 09:13:59,5.0,5,3,1,FINISHED,1.00,54943462e4b07e684157a532
569,601455a80a720f05f8000107,2021-01-29 10:36:24.000,2021-01-29 10:36:24.000,2021-01-29 10:36:30.000,2021-01-29 10:36:30.000,2021-01-29 10:36:25,2021-01-28 10:36:24,5.0,5,3,2,FINISHED,1.00,6014554a67804a1228b20ca9
570,601455820a720f05f80000fb,2021-01-29 10:35:46.000,2021-01-29 10:35:46.000,,2021-01-29 10:35:52.000,,2021-01-28 16:00:00,5,5,3,1,REJECTED,10.00,6014558284231211ce796b88
571,6014323b0a720f05f80000b2,2021-01-29 08:05:15.000,2021-01-29 08:05:15.000,2021-01-29 08:05:19.000,2021-01-29 08:05:23.000,2021-01-29 08:05:17,2021-01-28 08:05:15,5.0,5,3,2,FINISHED,11.00,54943462e4b07e684157a532
572,601442710a720f05f80000bb,2021-01-29 09:14:25.000,2021-01-29 09:14:25.000,2021-01-29 09:14:25.000,2021-01-29 09:14:25.000,2021-01-29 09:14:25,2021-01-23 22:00:00,5.0,5,3,5,FINISHED,25.00,601441a984231211ce792603
573,6014435e0a720f05f80000d1,2021-01-29 09:18:22.000,2021-01-29 09:18:22.000,2021-01-29 09:18:22.000,2021-01-29 09:18:27.000,2021-01-29 09:18:22,2021-01-28 16:00:00,5.0,5,3,1,FINISHED,28.00,6014435467804a1228b1dcaf
574,60144adf0a720f05f80000ef,2021-01-29 09:50:23.000,2021-01-29 09:50:23.000,2021-01-29 09:50:24.000,2021-01-29 09:50:24.000,2021-01-29 09:50:24,2021-01-28 09:50:23,250.0,250,5,1,FINISHED,10.00,6014499c67804a1228b1f5b0
575,601455900a720f05f8000102,2021-01-29 10:36:00.000,2021-01-29 10:36:00.000,2021-01-29 10:36:01.000,2021-01-29 10:36:06.000,2021-01-29 10:36:01,2021-01-28 16:00:00,5.0,5,3,5,FINISHED,21.00,6014558767804a1228b20d00
576,601448fe0a720f05f80000df,2021-01-29 09:42:22.000,2021-01-29 09:42:22.000,2021-01-29 09:42:23.000,2021-01-29 09:42:23.000,2021-01-29 09:42:23,2021-01-28 09:42:22,50.0,45,9,1,FINISHED,1.00,6014485b84231211ce793d79
577,601487e20a7214ad5000010d,2021-01-29 14:10:42.803,2021-01-29 14:10:42.803,,2021-01-29 14:10:42.803,,,,,8,,SUBMITTED,,5fc961c3b8cfca11a077dd33
578,60146fbd0a7214ad500000ba,2021-01-29 12:27:41.000,2021-01-29 12:27:41.000,2021-01-29 12:27:42.000,2021-01-29 12:27:42.000,2021-01-29 12:27:42,2021-01-25 22:00:00,5.0,5,3,5,FINISHED,49.95,60146f2ac8b50e11d8452661
579,601510460a7214ad5000014a,2021-01-29 23:52:38.648,2021-01-29 23:52:38.648,,2021-01-29 23:52:38.648,,,,,8,,SUBMITTED,,5fc961c3b8cfca11a077dd33
580,60157c190a720f05f80001eb,2021-01-30 07:32:41.127,2021-01-30 07:32:41.127,,2021-01-30 07:32:41.127,,,,,8,,SUBMITTED,,5fc961c3b8cfca11a077dd33
581,6014aa550a720f05f800019b,2021-01-29 16:37:41.234,2021-01-29 16:37:41.234,,2021-01-29 16:37:41.234,,,,,8,,SUBMITTED,,5fc961c3b8cfca11a077dd33
