,receiptsId,itemId,discountedItemPrice,priceAfterCoupon,finalPrice,itemPurchased,needsFetchReview,needsFetchReviewReason,pointsEarned,metabriteCampaignId,preventTargetGapPoints
1651,600988900a7214ad8900012e,304,,,9.99,,,,,,
1652,6009a0b90a7214ada2000001,117,8.34,,8.34,,,,83.4,BEN AND JERRYS ICE CREAM,
1653,6009a0b90a7214ada2000001,68,3.79,,3.79,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1654,6009a0b90a7214ada2000001,67,2.34,,2.34,,,,,PEPSI 12 OZ 12 PACK,
1655,6009a0b90a7214ada2000001,298,4.55,,4.55,,,,,,
1656,60099c3c0a7214ad89000135,67,5.72,,5.72,,,,,PEPSI 12 OZ 12 PACK,
1657,60099c3c0a7214ad89000135,68,3.44,,3.44,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1658,60099c3c0a7214ad89000135,119,17.90,,17.90,,,,179.0,KNORR SIDES,
1659,60099c3c0a7214ad89000135,183,3.93,,3.93,,,,,,
1660,60099c3c0a7214ad89000135,305,4.17,,4.17,,,,,,
1661,60099c3c0a7214ad89000135,296,5.97,,5.97,,,,59.7,KNORR SIDES,
1662,60099c3c0a7214ad89000135,306,3.93,,3.93,,,,,PEPSI 12 OZ 12 PACK,
1663,60099c3c0a7214ad89000135,68,4.07,,4.07,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1664,60099c3c0a7214ad89000135,184,9.86,,9.86,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1665,60099c3c0a7214ad89000135,120,27.30,,27.30,,,,273.0,BEN AND JERRYS ICE CREAM,
1666,60099c3c0a7214ad89000135,69,4.62,,4.62,,,,46.2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1667,60099c3c0a7214ad89000135,67,3.80,,3.80,,,,,PEPSI 12 OZ 12 PACK,
1668,60099c3c0a7214ad89000135,120,23.08,,23.08,,,,230.8,BEN AND JERRYS ICE CREAM,
1669,60099c3c0a7214ad89000135,184,4.38,,4.38,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1670,60099c3c0a7214ad89000135,68,3.89,,3.89,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1671,60099c3c0a7214ad89000135,296,15.90,,15.90,,,,159.0,KNORR SIDES,
1672,60099c3c0a7214ad89000135,307,8.14,,8.14,,,,,,
1673,60099c3c0a7214ad89000135,69,6.88,,6.88,,,,68.8,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1674,60099c3c0a7214ad89000135,119,11.90,,11.90,,,,119.0,KNORR SIDES,
1675,60099c3c0a7214ad89000135,69,2.16,,2.16,,,,21.6,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1676,60099c3c0a7214ad89000135,67,4.41,,4.41,,,,,PEPSI 12 OZ 12 PACK,
1677,60099c3c0a7214ad89000135,120,5.05,,5.05,,,,50.5,BEN AND JERRYS ICE CREAM,
1678,60099c3c0a7214ad89000135,120,11.94,,11.94,,,,119.4,BEN AND JERRYS ICE CREAM,
1679,60099c3c0a7214ad89000135,296,13.77,,13.77,,,,137.7,KNORR SIDES,
1680,60099c3c0a7214ad89000135,119,16.02,,16.02,,,,160.2,KNORR SIDES,
1681,60099c3c0a7214ad89000135,184,4.35,,4.35,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1682,60099c3c0a7214ad89000135,69,3.59,,3.59,,,,35.9,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1683,60099c3c0a7214ad89000135,184,9.32,,9.32,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1684,60099c3c0a7214ad89000135,296,12.80,,12.80,,,,128.0,KNORR SIDES,
1685,60099c3c0a7214ad89000135,67,3.03,,3.03,,,,,PEPSI 12 OZ 12 PACK,
1686,60099c3c0a7214ad89000135,184,9.16,,9.16,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1687,60099c3c0a7214ad89000135,296,9.54,,9.54,,,,95.4,KNORR SIDES,
1688,60099c3c0a7214ad89000135,117,8.92,,8.92,,,,89.2,BEN AND JERRYS ICE CREAM,
1689,60099c3c0a7214ad89000135,120,20.36,,20.36,,,,203.6,BEN AND JERRYS ICE CREAM,
1690,60099c3c0a7214ad89000135,121,15.75,,15.75,,,,,,
1691,60099c3c0a7214ad89000135,308,5.64,,5.64,,,,56.4,"KLEENEX TRUSTED CARE FACIAL TISSUES 1 - 59 COUNT, 8 PACK",
1692,60099c3c0a7214ad89000135,309,4.77,,4.77,,,,47.7,KNORR RECIPE MIXES,
1693,60099c3c0a7214ad89000135,310,4.80,,4.80,,,,48.0,KNORR SIDES,
1694,60099c3c0a7214ad89000135,296,6.48,,6.48,,,,64.8,KNORR SIDES,
1695,60099c3c0a7214ad89000135,296,8.00,,8.00,,,,80.0,KNORR SIDES,
1696,60099c3c0a7214ad89000135,67,2.88,,2.88,,,,,PEPSI 12 OZ 12 PACK,
1697,60099c3c0a7214ad89000135,120,9.92,,9.92,,,,99.2,BEN AND JERRYS ICE CREAM,
1698,60099c3c0a7214ad89000135,309,1.67,,1.67,,,,16.7,KNORR RECIPE MIXES,
1699,60099c3c0a7214ad89000135,296,12.74,,12.74,,,,127.4,KNORR SIDES,
1700,60099c3c0a7214ad89000135,117,12.78,,12.78,,,,127.8,BEN AND JERRYS ICE CREAM,
1701,60099c3c0a7214ad89000135,184,4.98,,4.98,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1702,60099c3c0a7214ad89000135,120,22.40,,22.40,,,,224.0,BEN AND JERRYS ICE CREAM,
1703,60099c3c0a7214ad89000135,184,4.87,,4.87,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1704,60099c3c0a7214ad89000135,68,7.08,,7.08,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1705,60099c3c0a7214ad89000135,307,4.00,,4.00,,,,,,
1706,60099c3c0a7214ad89000135,120,20.04,,20.04,,,,200.4,BEN AND JERRYS ICE CREAM,
1707,60099c3c0a7214ad89000135,296,12.11,,12.11,,,,121.1,KNORR SIDES,
1708,60099c3c0a7214ad89000135,68,8.54,,8.54,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1709,60099c3c0a7214ad89000135,311,6.92,,6.92,,,,,,
1710,60099c3c0a7214ad89000135,296,3.88,,3.88,,,,38.8,KNORR SIDES,
1711,60099c3c0a7214ad89000135,67,5.80,,5.80,,,,,PEPSI 12 OZ 12 PACK,
1712,60099c3c0a7214ad89000135,297,1.01,,1.01,,,,,PEPSI 12 OZ 12 PACK,
1713,60099c3c0a7214ad89000135,296,9.70,,9.70,,,,97.0,KNORR SIDES,
1714,60099c3c0a7214ad89000135,183,3.96,,3.96,,,,,,
1715,60099c3c0a7214ad89000135,117,8.10,,8.10,,,,81.0,BEN AND JERRYS ICE CREAM,
1716,60099c3c0a7214ad89000135,69,3.98,,3.98,,,,39.8,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1717,60099c3c0a7214ad89000135,68,7.56,,7.56,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1718,60099c3c0a7214ad89000135,68,6.64,,6.64,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1719,60099c3c0a7214ad89000135,117,8.34,,8.34,,,,83.4,BEN AND JERRYS ICE CREAM,
1720,60099c3c0a7214ad89000135,312,3.79,,3.79,,,,,DORITOS COOL RANCH MULTI SERVE,
1721,60099c3c0a7214ad89000135,297,2.34,,2.34,,,,,PEPSI 12 OZ 12 PACK,
1722,6009e72c0a720f0535000003,67,2.14,,2.14,,,,,PEPSI 12 OZ 12 PACK,
1723,6009e72c0a720f0535000003,184,8.84,,8.84,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1724,6009e72c0a720f0535000003,120,9.84,,9.84,,,,98.4,BEN AND JERRYS ICE CREAM,
1725,6009e72c0a720f0535000003,306,2.14,,2.14,,,,,PEPSI 12 OZ 12 PACK,
1726,6009e72c0a720f0535000003,183,7.64,,7.64,,,,,,
1727,6009e72c0a720f0535000003,184,8.84,,8.84,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1728,6009e72c0a720f0535000003,120,9.84,,9.84,,,,98.4,BEN AND JERRYS ICE CREAM,
1729,6009e72c0a720f0535000003,68,7.74,,7.74,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1730,6009e72c0a720f0535000003,120,16.50,,16.50,,,,165.0,BEN AND JERRYS ICE CREAM,
1731,6009e72c0a720f0535000003,67,2.62,,2.62,,,,,PEPSI 12 OZ 12 PACK,
1732,6009e72c0a720f0535000003,69,2.25,,2.25,,,,22.5,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1733,6009e72c0a720f0535000003,313,4.56,,4.56,,,,,DORITOS RANCHERITOS SINGLE SERVE,
1734,6009e72c0a720f0535000003,119,6.16,,6.16,,,,61.6,KNORR SIDES,
1735,6009e72c0a720f0535000003,119,4.98,,4.98,,,,49.8,KNORR SIDES,
1736,6009e72c0a720f0535000003,67,1.04,,1.04,,,,,PEPSI 12 OZ 12 PACK,
1737,6009e72c0a720f0535000003,68,3.83,,3.83,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1738,6009e72c0a720f0535000003,117,23.25,,23.25,,,,232.5,BEN AND JERRYS ICE CREAM,
1739,6009e72c0a720f0535000003,120,23.00,,23.00,,,,230.0,BEN AND JERRYS ICE CREAM,
1740,6009e72c0a720f0535000003,69,7.76,,7.76,,,,77.6,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1741,6009e72c0a720f0535000003,67,4.28,,4.28,,,,,PEPSI 12 OZ 12 PACK,
1742,6009e72c0a720f0535000003,69,6.94,,6.94,,,,69.4,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1743,6009e72c0a720f0535000003,69,8.34,,8.34,,,,83.4,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1744,6009e72c0a720f0535000003,69,5.74,,5.74,,,,57.4,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1745,6009e72c0a720f0535000003,67,2.88,,2.88,,,,,PEPSI 12 OZ 12 PACK,
1746,6009e72c0a720f0535000003,298,8.96,,8.96,,,,,,
1747,6009e72c0a720f0535000003,117,4.73,,4.73,,,,47.3,BEN AND JERRYS ICE CREAM,
1748,6009e72c0a720f0535000003,119,1.71,,1.71,,,,17.1,KNORR SIDES,
1749,6009e72c0a720f0535000003,68,3.45,,3.45,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1750,6009e72c0a720f0535000003,119,6.84,,6.84,,,,68.4,KNORR SIDES,
1751,6009e72c0a720f0535000003,69,4.08,,4.08,,,,40.8,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1752,6009e72c0a720f0535000003,119,1.74,,1.74,,,,17.4,KNORR SIDES,
1753,6009e72c0a720f0535000003,69,7.46,,7.46,,,,74.6,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1754,6009e72c0a720f0535000003,69,7.22,,7.22,,,,72.2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1755,6009e72c0a720f0535000003,119,10.57,,10.57,,,,105.7,KNORR SIDES,
1756,6009e72c0a720f0535000003,67,1.66,,1.66,,,,,PEPSI 12 OZ 12 PACK,
1757,6009e72c0a720f0535000003,117,4.29,,4.29,,,,42.9,BEN AND JERRYS ICE CREAM,
1758,6009e72c0a720f0535000003,298,9.12,,9.12,,,,,,
1759,6009e72c0a720f0535000003,67,1.39,,1.39,,,,,PEPSI 12 OZ 12 PACK,
1760,6009e72c0a720f0535000003,119,4.74,,4.74,,,,47.4,KNORR SIDES,
1761,6009e72c0a720f0535000003,67,3.48,,3.48,,,,,PEPSI 12 OZ 12 PACK,
1762,6009e72c0a720f0535000003,67,1.83,,1.83,,,,,PEPSI 12 OZ 12 PACK,
1763,6009e72c0a720f0535000003,69,2.12,,2.12,,,,21.2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1764,6009e72c0a720f0535000003,120,16.59,,16.59,,,,165.9,BEN AND JERRYS ICE CREAM,
1765,6009e72c0a720f0535000003,67,2.48,,2.48,,,,,PEPSI 12 OZ 12 PACK,
1766,6009e72c0a720f0535000003,184,4.40,,4.40,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1767,6009e72c0a720f0535000003,67,1.16,,1.16,,,,,PEPSI 12 OZ 12 PACK,
1768,6009e72c0a720f0535000003,296,12.74,,12.74,,,,127.4,KNORR SIDES,
1769,6009e72c0a720f0535000003,119,14.88,,14.88,,,,148.8,KNORR SIDES,
1770,6009e72c0a720f0535000003,117,19.12,,19.12,,,,191.2,BEN AND JERRYS ICE CREAM,
1771,6009e72c0a720f0535000003,119,12.16,,12.16,,,,121.6,KNORR SIDES,
1772,6009e72c0a720f0535000003,68,4.27,,4.27,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1773,6009e72c0a720f0535000003,305,9.70,,9.70,,,,,,
1774,6009e72c0a720f0535000003,69,3.22,,3.22,,,,32.2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1775,6009e72c0a720f0535000003,184,9.80,,9.80,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1776,6009e72c0a720f0535000003,117,4.18,,4.18,,,,41.8,BEN AND JERRYS ICE CREAM,
1777,600988a10a720f05fa000131,314,,,9.99,,,,50.0,,
1778,600988a10a720f05fa000131,314,,,9.99,,,,50.0,,
1779,600988a10a720f05fa000131,314,,,9.99,,,,50.0,,
1780,600988a10a720f05fa000131,314,,,9.99,,,,50.0,,
1781,600988a10a720f05fa000131,314,,,9.99,,,,50.0,,
1782,600988870a7214ad8900012c,315,,,4.66,,,,23.6,,
1783,6009889e0a720f05fa000130,316,,,1,,,,,,
1784,600988480a720f05fa00012b,317,,,9.99,,,,,,
1785,600988480a720f05fa00012b,317,,,9.99,,,,,,
1786,600988480a720f05fa00012b,317,,,9.99,,,,,,
1787,600988480a720f05fa00012b,317,,,9.99,,,,,,
1788,600988480a720f05fa00012b,317,,,9.99,,,,,,
1789,6009885c0a7214ad8900012a,318,,,1,,,,,,
1790,600988550a720f05fa00012e,319,,,1,,,,,,
1791,600988510a720f05fa00012c,38,,,1,,,,,,
1792,600996ac0a720f05fa000134,67,3.92,,3.92,,,,,PEPSI 12 OZ 12 PACK,
1793,600996ac0a720f05fa000134,117,23.75,,23.75,,,,237.5,BEN AND JERRYS ICE CREAM,
1794,600996ac0a720f05fa000134,117,23.50,,23.50,,,,235.0,BEN AND JERRYS ICE CREAM,
1795,600996ac0a720f05fa000134,68,7.66,,7.66,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1796,600996ac0a720f05fa000134,119,3.44,,3.44,,,,34.4,KNORR SIDES,
1797,600996ac0a720f05fa000134,67,1.53,,1.53,,,,,PEPSI 12 OZ 12 PACK,
1798,600996ac0a720f05fa000134,119,3.18,,3.18,,,,31.8,KNORR SIDES,
1799,600996ac0a720f05fa000134,69,3.29,,3.29,,,,32.9,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1800,600996ac0a720f05fa000134,117,4.74,,4.74,,,,47.4,BEN AND JERRYS ICE CREAM,
1801,600996ac0a720f05fa000134,68,6.98,,6.98,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1802,600996ac0a720f05fa000134,69,3.15,,3.15,,,,31.5,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1803,600996ac0a720f05fa000134,119,15.12,,15.12,,,,151.2,KNORR SIDES,
1804,600996ac0a720f05fa000134,67,2.37,,2.37,,,,,PEPSI 12 OZ 12 PACK,
1805,600996ac0a720f05fa000134,67,0.82,,0.82,,,,,PEPSI 12 OZ 12 PACK,
1806,600996ac0a720f05fa000134,120,5.28,,5.28,,,,52.8,BEN AND JERRYS ICE CREAM,
1807,600996ac0a720f05fa000134,184,4.46,,4.46,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1808,600996ac0a720f05fa000134,69,4.44,,4.44,,,,44.4,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1809,600996ac0a720f05fa000134,69,8.96,,8.96,,,,89.6,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1810,600996ac0a720f05fa000134,69,2.31,,2.31,,,,23.1,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1811,600996ac0a720f05fa000134,184,9.78,,9.78,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1812,600996ac0a720f05fa000134,119,14.49,,14.49,,,,144.9,KNORR SIDES,
1813,600996ac0a720f05fa000134,69,3.86,,3.86,,,,38.6,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1814,600996ac0a720f05fa000134,119,11.90,,11.90,,,,119.0,KNORR SIDES,
1815,600996ac0a720f05fa000134,184,9.08,,9.08,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1816,600996ac0a720f05fa000134,184,9.68,,9.68,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1817,600996ac0a720f05fa000134,68,3.92,,3.92,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1818,600996ac0a720f05fa000134,119,13.79,,13.79,,,,137.9,KNORR SIDES,
1819,600996ac0a720f05fa000134,120,20.60,,20.60,,,,206.0,BEN AND JERRYS ICE CREAM,
1820,600996ac0a720f05fa000134,119,3.88,,3.88,,,,38.8,KNORR SIDES,
1821,600996ac0a720f05fa000134,119,5.01,,5.01,,,,50.1,KNORR SIDES,
1822,600996ac0a720f05fa000134,120,22.96,,22.96,,,,229.6,BEN AND JERRYS ICE CREAM,
1823,600996ac0a720f05fa000134,120,25.45,,25.45,,,,254.5,BEN AND JERRYS ICE CREAM,
1824,600996ac0a720f05fa000134,120,16.23,,16.23,,,,162.3,BEN AND JERRYS ICE CREAM,
1825,600996ac0a720f05fa000134,120,23.12,,23.12,,,,231.2,BEN AND JERRYS ICE CREAM,
1826,600996ac0a720f05fa000134,184,8.96,,8.96,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1827,600996ac0a720f05fa000134,296,10.99,,10.99,,,,109.9,KNORR SIDES,
1828,600996ac0a720f05fa000134,120,23.84,,23.84,,,,238.4,BEN AND JERRYS ICE CREAM,
1829,600996ac0a720f05fa000134,117,9.38,,9.38,,,,93.8,BEN AND JERRYS ICE CREAM,
1830,600996ac0a720f05fa000134,120,29.40,,29.40,,,,294.0,BEN AND JERRYS ICE CREAM,
1831,600996ac0a720f05fa000134,184,4.43,,4.43,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1832,600996ac0a720f05fa000134,117,4.25,,4.25,,,,42.5,BEN AND JERRYS ICE CREAM,
1833,600996ac0a720f05fa000134,69,7.10,,7.10,,,,71.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1834,600996ac0a720f05fa000134,120,14.91,,14.91,,,,149.1,BEN AND JERRYS ICE CREAM,
1835,600996ac0a720f05fa000134,67,4.04,,4.04,,,,,PEPSI 12 OZ 12 PACK,
1836,600996ac0a720f05fa000134,117,22.30,,22.30,,,,223.0,BEN AND JERRYS ICE CREAM,
1837,600996ac0a720f05fa000134,68,3.95,,3.95,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1838,600996ac0a720f05fa000134,68,3.82,,3.82,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1839,600996ac0a720f05fa000134,69,2.30,,2.30,,,,23.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1840,600996ac0a720f05fa000134,296,16.92,,16.92,,,,169.2,KNORR SIDES,
1841,600996ac0a720f05fa000134,68,7.60,,7.60,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1842,600996ac0a720f05fa000134,296,6.92,,6.92,,,,69.2,KNORR SIDES,
1843,600996ac0a720f05fa000134,117,9.04,,9.04,,,,90.4,BEN AND JERRYS ICE CREAM,
1844,600996ac0a720f05fa000134,117,18.48,,18.48,,,,184.8,BEN AND JERRYS ICE CREAM,
1845,600996ac0a720f05fa000134,120,28.90,,28.90,,,,289.0,BEN AND JERRYS ICE CREAM,
1846,600996ac0a720f05fa000134,117,8.46,,8.46,,,,84.6,BEN AND JERRYS ICE CREAM,
1847,600996ac0a720f05fa000134,67,2.38,,2.38,,,,,PEPSI 12 OZ 12 PACK,
1848,600996ac0a720f05fa000134,184,4.68,,4.68,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1849,600996ac0a720f05fa000134,67,3.84,,3.84,,,,,PEPSI 12 OZ 12 PACK,
1850,600996ac0a720f05fa000134,67,4.64,,4.64,,,,,PEPSI 12 OZ 12 PACK,
1851,600996ac0a720f05fa000134,296,10.20,,10.20,,,,102.0,KNORR SIDES,
1852,600996ac0a720f05fa000134,119,1.63,,1.63,,,,16.3,KNORR SIDES,
1853,600996ac0a720f05fa000134,69,2.97,,2.97,,,,29.7,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1854,600996ac0a720f05fa000134,69,3.93,,3.93,,,,39.3,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1855,600996ac0a720f05fa000134,69,7.86,,7.86,,,,78.6,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1856,600996ac0a720f05fa000134,117,23.60,,23.60,,,,236.0,BEN AND JERRYS ICE CREAM,
1857,600996ac0a720f05fa000134,184,4.69,,4.69,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1858,600996ac0a720f05fa000134,117,4.36,,4.36,,,,43.6,BEN AND JERRYS ICE CREAM,
1859,600996ac0a720f05fa000134,69,5.14,,5.14,,,,51.4,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1860,600996ac0a720f05fa000134,184,4.54,,4.54,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1861,600996ac0a720f05fa000134,119,15.40,,15.40,,,,154.0,KNORR SIDES,
1862,600b2dd60a7214ada200000b,117,14.01,,14.01,,,,140.1,BEN AND JERRYS ICE CREAM,
1863,600b2dd60a7214ada200000b,120,28.00,,28.00,,,,280.0,BEN AND JERRYS ICE CREAM,
1864,600b2dd60a7214ada200000b,120,10.28,,10.28,,,,102.8,BEN AND JERRYS ICE CREAM,
1865,600b2dd60a7214ada200000b,68,8.52,,8.52,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1866,600b2dd60a7214ada200000b,320,5.19,,5.19,,,,,QUAKER CEREAL & OATS,
1867,600b2dd60a7214ada200000b,321,3.29,,3.29,,,,,,
1868,600b2dd60a7214ada200000b,206,1.67,,1.67,,,,,PHILADELPHIA CREAM CHEESE - BRICK,
1869,600b2dd60a7214ada200000b,322,3.99,,3.99,,,,,KRAFT GRATED PARMESAN,
1870,600b2dd60a7214ada200000b,0,1.38,,1.38,,,,,,
1871,600b2dd60a7214ada200000b,0,0.98,,0.98,,,,,,
1872,600b2dd60a7214ada200000b,323,3.62,,3.62,,,,,GERBER GRADUATES,
1873,600b2dd60a7214ada200000b,324,0.55,,0.55,,,,,,
1874,600b2dd60a7214ada200000b,245,2.98,,2.98,,,,,,
1875,600b2dd60a7214ada200000b,325,3.46,,3.46,,,,,TACO BELL SALSA & SAUCE,
1876,600b2dd60a7214ada200000b,326,1.96,,1.96,,,,,,
1877,600b2dd60a7214ada200000b,327,2.96,,2.96,,,,,,
1878,600b2dd60a7214ada200000b,328,12.48,,12.48,,,,124.8,COTTONELLE ULTRA CLEANCARE BATH TISSUE,
1879,600b2dd60a7214ada200000b,329,1.23,,1.23,,,,,CHEERIOS CEREAL FAMILY SIZE,
1880,600b2dd60a7214ada200000b,330,2.99,,2.99,,,,,,
1881,600b2dd60a7214ada200000b,331,4.28,,4.28,,,,,BEST FOODS MAYONNAISE,
1882,600affe60a7214ada2000009,320,5.19,,5.19,,,,,QUAKER CEREAL & OATS,
1883,600affe60a7214ada2000009,206,1.67,,1.67,,,,,PHILADELPHIA CREAM CHEESE - BRICK,
1884,600a1a8d0a7214ada2000008,119,7.48,,7.48,,,,74.8,KNORR SIDES,
1885,600a1a8d0a7214ada2000008,67,2.85,,2.85,,,,,PEPSI 12 OZ 12 PACK,
1886,600a1a8d0a7214ada2000008,68,7.48,,7.48,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1887,600a1a8d0a7214ada2000008,286,28.14,,28.14,,,,140.7,CRACKER BARREL CHEESE - CHUNK,
1888,600a1a8d0a7214ada2000008,332,9.99,,9.99,,,,,,
1889,600a1a8d0a7214ada2000008,331,4.28,,4.28,,,,,BEST FOODS MAYONNAISE,
1890,600a1a8d0a7214ada2000008,75,2.58,,2.58,,,,,COOL WHIP WHIPPED TOPPING,
1891,600a1a8d0a7214ada2000008,333,5.99,,5.99,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,
1892,600a1a8d0a7214ada2000008,118,3.99,,3.99,,,,39.9,BEN AND JERRYS ICE CREAM,
1893,600a1a8d0a7214ada2000008,334,27.92,,27.92,,,,,,
1894,600a1a8d0a7214ada2000008,334,3.49,,3.49,,,,,,
1895,600a1a8d0a7214ada2000008,335,17.97,,17.97,,,,,,
1896,600a1a8d0a7214ada2000008,336,8.99,,8.99,,,,,DIET PEPSI 12 OZ 15+ COUNT,
1897,600a1a8d0a7214ada2000008,337,8.99,,8.99,,,,,PEPSI 12 OZ 24+ COUNT,
1898,600a1a8d0a7214ada2000008,338,17.98,,17.98,,,,,MOUNTAIN DEW CITRUS CHERRY 12 OZ,
1899,600a1a8d0a7214ada2000008,288,3.99,,3.99,,,,,QUAKER CEREAL & OATS,
1900,600a1a8d0a7214ada2000008,339,3.98,,3.98,,,,,JELL-O REFRIGERATED GELATIN & PUDDING,
1901,600a1a8d0a7214ada2000008,339,3.98,,3.98,,,,,JELL-O REFRIGERATED GELATIN & PUDDING,
1902,600a1a8d0a7214ada2000008,340,6.58,,6.58,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,
1903,600a1a8d0a7214ada2000008,341,7.89,,7.89,,,,,,
1904,600a1a8d0a7214ada2000008,342,0.76,,0.76,,,,,,
1905,600a1a8d0a7214ada2000008,333,6.99,,6.99,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,
1906,600a1a8d0a7214ada2000008,333,6.99,,6.99,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,
1907,600a1a8d0a7214ada2000008,333,6.99,,6.99,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,
1908,600a1a8d0a7214ada2000008,343,6.05,,6.05,,,,,,
1909,600a1a8d0a7214ada2000008,344,3.49,,3.49,,,,17.5,CLASSICO SAUCE,
1910,600a1a8d0a7214ada2000008,345,3.49,,3.49,,,,17.5,CLASSICO SAUCE,
1911,600a1a8d0a7214ada2000008,346,3.99,,3.99,,,,,,
1912,600a1a8d0a7214ada2000008,347,3.38,,3.38,,,,33.8,KNORR RECIPE MIXES,
1913,600a1a8d0a7214ada2000008,348,5.49,,5.49,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,
1914,600a1a8d0a7214ada2000008,349,5.29,,5.29,,,,,KRAFT DRESSING - INDULGENCE,
