,id,barcode,brandCode,categoryCode,cpgId,name,topBrand
417,580dffade4b0f32b2de21384,511111001836,YUBAN,,559c2234e4b06aca36af13c6,Yuban Coffee,False
418,5d6423ffa3a018514994f42c,511111105114,511111105114,,5d5d4fd16d5f3b23d1bc7905,People Magazine,
419,5f9770bfbe37ce03d08a2d84,511111617068,TEST BRANDCODE @1603760319682,BAKING,5f9770bfbe37ce03d08a2d83,test brand @1603760319682,
420,5f4a7a5dbe37ce2d95e65ca3,511111516286,TEST BRANDCODE @1598716509394,BAKING,5f4a7a5bbe37ce2d95e65c9f,test brand @1598716509394,
421,5f35834dbe37ce443bf9d565,511111415343,,BAKING,5f35834dbe37ce443bf9d564,test brand @1597342541226,
422,592486bfe410d61fcea3d13d,511111000679,TIGI,,5332f5f6e4b03c9a25efd0b4,TIGI,False
423,5daf3365a60b87376833e35b,511111805908,AUTUMN'S GOLD,,5332f5f3e4b03c9a25efd0ae,Autumn's Gold™,
424,5a5d2a86e4b06ba572cf24a6,511111900108,BROOKE BOND,,53e10d6368abd3c7065097cc,Brooke Bond,
425,5d6415c66d5f3b23d1bc790c,511111105046,511111105046,,5d5d4fd16d5f3b23d1bc7905,Food & Wine Magazine,
426,57c08285e4b0718ff5fcb038,511111702450,,,5332f7a7e4b03c9a25efd134,Quilmes,
427,5f208dafbe37ce7958c59523,511111515197,TEST BRANDCODE @1595968943049,BAKING,5f208daebe37ce7958c59520,test brand @1595968943049,
428,5c9a975495144c182bbc7270,511111208532,AMPTEST,,5c7470c895144c124ecd5c09,Test FRS-920 again1,True
429,5332f709e4b03c9a25efd0f0,511111903857,COORS,,5332f709e4b03c9a25efd0f1,Coors Light,False
430,5dc1aaf51dda2c0ad7da64ad,511111506317,BOLT 24,,5332f5fbe4b03c9a25efd0ba,BOLT24,
431,58861c7f4e8d0d20bc42c4f8,511111801313,MIST TWST,,5332f5fbe4b03c9a25efd0ba,Mist Twst,False
432,5fda3724be37ce09e3515970,511111918363,TEST BRANDCODE @1608136484526,BAKING,5fda3724be37ce09e351596f,test brand @1608136484526,False
433,5fda3725be37ce09e3515974,511111718406,TEST BRANDCODE @1608136485398,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1608136485398,False
434,5fda3724be37ce09e3515971,511111418375,TEST BRANDCODE @1608136484574,BAKING,5fda3724be37ce09e351596f,test brand @1608136484574,False
435,5fd28f0cbe37ce6d53dfc692,511111518044,SARGENTO,DAIRY_AND_REFRIGERATED,5e7cf838f221c312e698a628,Sargento® Cheese,False
436,5fda3724be37ce09e3515972,511111618386,TEST BRANDCODE @1608136484633,BAKING,5fda3724be37ce09e351596f,test brand @1608136484633,False
437,5fda3724be37ce09e3515973,511111118398,TEST BRANDCODE @1608136484689,BAKING,5fda3724be37ce09e351596f,test brand @1608136484689,False
438,5ff73cffbe37ce1e961f325d,511111918646,,BAKING,5ff73cffbe37ce1e961f325c,test brand @1610038527809,False
439,5ff73cf9be37ce1e961f3258,511111518600,TEST BRANDCODE @1610038521565,BAKING,5ff73cf9be37ce1e961f3256,test brand @1610038521565,False
440,5ff73cf9be37ce1e961f325a,511111218623,TEST BRANDCODE @1610038521677,BAKING,5ff73cf9be37ce1e961f3256,test brand @1610038521677,False
441,5ff74123be37ce1e961f3266,511111418658,,BAKING,5ff74123be37ce1e961f3265,test brand @1610039587818,False
442,5ff73cf9be37ce1e961f3259,511111018612,TEST BRANDCODE @1610038521624,BAKING,5ff73cf9be37ce1e961f3256,test brand @1610038521624,False
443,5ff73cfabe37ce1e961f325b,511111718635,TEST BRANDCODE @1610038522559,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610038522559,False
444,5ff74500be37ce1e961f3279,511111818748,TEST BRANDCODE @1610040576117,BAKING,5ff74500be37ce1e961f3276,test brand @1610040576117,False
445,5ff74500be37ce1e961f327b,511111518761,TEST BRANDCODE @1610040576672,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610040576672,False
446,5ff75cdebe37ce1e961f328b,511111018773,,BAKING,5ff75cdebe37ce1e961f328a,test brand @1610046686560,False
447,5ff74500be37ce1e961f3278,511111618737,TEST BRANDCODE @1610040576088,BAKING,5ff74500be37ce1e961f3276,test brand @1610040576088,False
448,5ff74500be37ce1e961f327a,511111318750,TEST BRANDCODE @1610040576148,BAKING,5ff74500be37ce1e961f3276,test brand @1610040576148,False
449,5ff74500be37ce1e961f3277,511111118725,TEST BRANDCODE @1610040576053,BAKING,5ff74500be37ce1e961f3276,test brand @1610040576053,False
450,5da60785a60b87376833e34e,511111705673,ALKA SELTZER PLUS,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Alka-Seltzer Plus®,False
451,6000a0c9be37ce2bb7930121,511111019657,TEST BRANDCODE @1610653897113,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610653897113,False
452,6000a0c6be37ce2bb793011f,511111319634,TEST BRANDCODE @1610653894519,BAKING,6000a0c6be37ce2bb793011c,test brand @1610653894519,False
453,6000b8c3be37ce321363c6c0,511111719670,TEST BRANDCODE @1610660035659,BAKING,6000b8c3be37ce321363c6bf,test brand @1610660035659,False
454,6000a0c6be37ce2bb7930120,511111519645,TEST BRANDCODE @1610653894662,BAKING,6000a0c6be37ce2bb793011c,test brand @1610653894662,False
455,6000a0f3be37ce2bb793012a,511111219668,,BAKING,6000a0f3be37ce2bb7930129,test brand @1610653939508,False
456,6000a0c6be37ce2bb793011e,511111819622,TEST BRANDCODE @1610653894371,BAKING,6000a0c6be37ce2bb793011c,test brand @1610653894371,False
457,5f7760f2be37ce1d26d7b7a7,511111216865,TEST BRANDCODE @1601659122798,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1601659122798,
458,5332f7ace4b03c9a25efd13a,511111803515,,,5332f7a7e4b03c9a25efd134,Michelob Ultra,
459,5daf5d1aa60b87376833e361,511111506034,COCOA PUFFS,,5332f5f3e4b03c9a25efd0ae,Cocoa Puffs™,
460,5f7760f0be37ce1d26d7b7a4,511111316831,TEST BRANDCODE @1601659120793,BAKING,5f7760f0be37ce1d26d7b7a2,test brand @1601659120793,
461,5afda26ce4b0c11cfecd49f8,511111904502,JAYS,,5a734034e4b0d58f376be874,Jay's,False
462,592486bee410d61fcea3d130,511111100782,KNORR,,5332f5f6e4b03c9a25efd0b4,KNORR,False
463,57c0812de4b0718ff5fcb02e,511111402527,,,5332f5f2e4b03c9a25efd0aa,Crunchy Nut,
464,5a5d1c62e4b0db471c2d0424,511111500384,CRISTAL,,5332f709e4b03c9a25efd0f1,Cristal,
465,5fcda494be37ce688e08b0d0,511111217978,TEST BRANDCODE @1607312532874,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1607312532874,False
466,57ebbcc2e4b0ac389136a32c,511111502210,BOCA,,559c2234e4b06aca36af13c6,Boca,False
467,5c409ab4cd244a3539b84162,511111004790,ALEXA,,55b62995e4b0d8e685c14213,alexa,True
468,5daf54ec1dda2c3e1416ae98,511111806011,KIX,,5332f5f3e4b03c9a25efd0ae,KIX™,
469,5f19e054be37ce33f74a166f,511111715115,TEST BRANDCODE @1595531348246,BAKING,5f19e054be37ce33f74a166e,test brand @1595531348245,
470,5d658fc0a3a018514994f430,511111205173,,,53e10d6368abd3c7065097cc,Allrecipes Special Edition Magazine,
471,585a966be4b03e62d1ce0e7e,511111901709,GRANDMA'S,,5332f5fbe4b03c9a25efd0ba,Grandma's,True
472,5f872b7fbe37ce66db5dd976,511111517009,TEST BRANDCODE @1602694015178,BAKING,5f872b7fbe37ce66db5dd975,test brand @1602694015177,
473,5a5d24c2e4b0db471c2d042b,511111500223,SHARP'S NEAR BEER,,5332f709e4b03c9a25efd0f1,Sharp's,
474,5332f7e0e4b03c9a25efd151,511111303381,,,5332f5f3e4b03c9a25efd0ae,Good Earth,
475,5db77d891dda2c3e1416ae9f,511111106159,BAILEYS,,559c2234e4b06aca36af13c6,Baileys Coffee Products,
476,5f21c852be37ce7958c59529,511111515241,FINISH,CLEANING_AND_HOME_IMPROVEMENT,5f10c05cbe37ce238c6cabaf,FINISH®,
477,5bcdfc5a965c7d66d92731e9,511111304616,,,53e10d6368abd3c7065097cc,V8 Hydrate,
478,5f494c5e04db711dd8fe87e3,511111016137,TEST BRANDCODE @1598639197926,BAKING,5f494c5d04db711dd8fe87e2,test brand @1598639197925,
479,5f872b7fbe37ce66db5dd978,511111217022,TEST BRANDCODE @1602694015743,BAKING,5f872b7fbe37ce66db5dd975,test brand @1602694015743,
480,57ebc017e4b0ac389136a336,511111602118,JELL-O,,559c2234e4b06aca36af13c6,Jell-O,False
481,5f77274cbe37ce6b592e90be,511111616740,TEST BRANDCODE @1601644364536,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1601644364536,
482,5f99f71bbe37ce13da9eadeb,511111517160,TEST BRANDCODE @1603925787997,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1603925787997,
483,5ab15207e4b0be0a89bb0b04,511111304333,GOLDFISH,,5a734034e4b0d58f376be874,Goldfish,False
484,5332f5f6e4b03c9a25efd0b2,511111703983,,,5332f5ebe4b03c9a25efd0a8,Coca-Cola,
485,5f493682be37ce52f8314fcf,511111615934,TEST BRANDCODE @1598633602304,BAKING,5f493682be37ce52f8314fcb,test brand @1598633602304,
486,5f7760f0be37ce1d26d7b7a3,511111816829,TEST BRANDCODE @1601659120694,BAKING,5f7760f0be37ce1d26d7b7a2,test brand @1601659120693,
487,58861c7f4e8d0d20bc42c500,511111801245,,,5332f5fbe4b03c9a25efd0ba,Quaker Rice Cakes,False
488,5cc725bd166eb31bbbadccbd,511111304777,CAPE LINE,,5332f709e4b03c9a25efd0f1,Cape Line,
489,5f3e9173be37ce5a0e01b957,511111415572,TEST BRANDCODE @1597935987233,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1597935987233,
490,585a96b3e4b03e62d1ce0e85,511111201632,NEAR EAST,,5332f5fbe4b03c9a25efd0ba,Near East,
491,5332f6f4e4b03c9a25efd0ed,511111103868,,,5332f5ebe4b03c9a25efd0a8,Peace Tea,
492,5d642dd1a3a018514994f42f,511111505150,511111505150,,5d5d4fd16d5f3b23d1bc7905,Southern Living,
493,5332f802e4b03c9a25efd16d,511111003311,,,5332f7ffe4b03c9a25efd16b,Light & Fit,
494,5ef3860fbe37ce02da95b72e,511111015024,CLOROX,CLEANING_AND_HOME_IMPROVEMENT,5eebc5412455c97a877ef382,Clorox,
495,585a9698e4b03e62d1ce0e83,511111901655,,,5332f5fbe4b03c9a25efd0ba,Mountain Dew Diet,False
496,5a5e36d6e4b06ba572cf24ac,511111500018,MAY-BUD,,559c2234e4b06aca36af13c6,May-Bud,False
497,5f5bc4f1be37ce17125ac0eb,511111816614,TEST BRANDCODE @1599849713798,BAKING,5f5bc4f1be37ce17125ac0e8,test brand @1599849713798,
498,55bf8c6ce4b0d8e685c1489d,511111802563,GATORADE,,5332f5fbe4b03c9a25efd0ba,Gatorade,False
499,5f358338be37ce443bf9d558,511111415299,TEST BRANDCODE @1597342520132,BAKING,5f358338be37ce443bf9d557,test brand @1597342520131,
500,5a8c3140e4b07f0a2dac8941,511111304104,GARDEN FRESH GOURMET,,5a734034e4b0d58f376be874,Garden Fresh Gourmet,False
501,5a5d17ede4b06ba572cf2498,511111000440,AUNT JEMIMA DRY BREAKFAST MIXES,,5332f5fbe4b03c9a25efd0ba,AUNT JEMIMA Dry Breakfast Mixes,False
502,5a5d23f1e4b06ba572cf24a0,511111700258,OLDE ENGLISH,,5332f709e4b03c9a25efd0f1,Olde English,
503,5f628215be37ce78e6e2efad,511111416661,TEST BRANDCODE @1600291349255,BAKING,5f628214be37ce78e6e2efaa,test brand @1600291349255,
504,58861c7e4e8d0d20bc42c4f6,511111501336,MATADOR,,5332f5fbe4b03c9a25efd0ba,Matador Snacks,
505,580dff8fe4b0f32b2de21380,511111401872,,,53e10d6368abd3c7065097cc,DiGiorno Cheese,
506,5d66d516a3a018093ab34725,511111305286,511111305286,,5d5d4fd16d5f3b23d1bc7905,Country Home Magazine,
507,5daf4f9ca60b87376833e360,511111105992,REESE'S PUFFS,,5332f5f3e4b03c9a25efd0ae,Reese's® Puffs,
508,5daf6e31a60b87376833e365,511111706113,GOLDEN GRAHAMS,,5332f5f3e4b03c9a25efd0ae,Golden Grahams™,
509,5332f7ace4b03c9a25efd13b,511111303503,,,5332f7a7e4b03c9a25efd134,Bacardi,
510,5f3ff222be37ce1c81aa1e10,511111915638,TEST BRANDCODE @1598026274692,BAKING,5f3ff222be37ce1c81aa1e0c,test brand @1598026274692,
511,5d66d8c86d5f3b6188d4f049,511111805342,511111805342,,5d5d4fd16d5f3b23d1bc7905,LIFE Special Edition Magazine ,
512,5fcff319be37ce6d53dfc691,511111318033,,BAKING,5fcff319be37ce6d53dfc690,test brand @1607463705032,False
513,5332fa74e4b03c9a25efd21e,511111003038,,,5332f5ebe4b03c9a25efd0a8,Sprite,
514,5f4802bdbe37ce0c83033740,511111615866,TEST BRANDCODE @1598554813744,BAKING,5f4802bdbe37ce0c8303373c,test brand @1598554813744,
515,585a96e9e4b03e62d1ce0e8b,511111901587,RICE-A-RONI,,5332f5fbe4b03c9a25efd0ba,Rice A Roni,
516,5332f756e4b03c9a25efd113,511111503743,,,53e10d6368abd3c7065097cc,Murray,
517,5afda67de4b0c11cfecd49fc,511111504573,STELLA DORO,,5a734034e4b0d58f376be874,STELLA D'ORO,False
518,5f4bf556be37ce0b4491554c,511111016342,TEST BRANDCODE @1598813526686,BAKING,5f4bf556be37ce0b44915549,test brand @1598813526686,
519,5fa1c567be37ce402c4618f3,511111017226,TEST BRANDCODE @1604437351678,BAKING,5fa1c567be37ce402c4618ef,test brand @1604437351678,False
520,5ab15669e4b0be0a89bb0b08,511111704423,CAMPBELLS READY MEALS,,5a734034e4b0d58f376be874,Campbell's Ready Meals,False
521,5332f612e4b03c9a25efd0c4,511111803881,,,53e10d6368abd3c7065097cc,Kickstart,
522,5f21ca86be37ce7958c5952b,511111215264,RESOLVE,CLEANING_AND_HOME_IMPROVEMENT,5f10c05cbe37ce238c6cabaf,RESOLVE®,
523,57e580e8e4b0ac389136a304,511111302292,,,5332f709e4b03c9a25efd0f1,Coors Banquet,False
524,58861c7e4e8d0d20bc42c4f7,511111001324,MAUI STYLE,,5332f5fbe4b03c9a25efd0ba,Maui Style Chips,
525,5332fa84e4b03c9a25efd232,511111002871,,,5332f5ebe4b03c9a25efd0a8,Powerade Zero,
526,5d2f3eada3a01810a2174aeb,511111804833,CULTURE REPUBLICK ,,5332f5f6e4b03c9a25efd0b4,CULTURE REPUBLICK ,
527,5daf63151dda2c3e1416ae9b,511111906070,WHEATIES,,5332f5f3e4b03c9a25efd0ae,Wheaties™,
528,5f772952be37ce6b592e90d5,511111116806,TEST BRANDCODE @1601644882062,BAKING,5f772951be37ce6b592e90d1,test brand @1601644882062,
529,55bf8c15e4b0d8e685c1489c,511111302575,,,5332f5fbe4b03c9a25efd0ba,Quaker Life,False
530,5f7ba645be37ce23081c528c,511111016908,TEST BRANDCODE @1601939013444,BAKING,5f7ba644be37ce23081c5289,test brand @1601939013444,
531,5da605bea60b87376833e34a,511111805571,511111805571,,53e10d6368abd3c7065097cc,AFRIN® ORIGINAL NASAL SPRAY,
532,5f493e72be37ce64d0ae36c5,511111816102,TEST BRANDCODE @1598635634821,BAKING,5f493e72be37ce64d0ae36c2,test brand @1598635634821,
533,5fd3acb6be37ce0d9386bb43,511111418214,TEST BRANDCODE @1607707830844,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1607707830844,False
534,5952a596e4b08f39def64d03,511111800644,ZIMA,,5332f709e4b03c9a25efd0f1,Zima,
535,5f3ff222be37ce1c81aa1e0d,511111715603,TEST BRANDCODE @1598026274609,BAKING,5f3ff222be37ce1c81aa1e0c,test brand @1598026274609,
536,5d6027f46d5f3b23d1bc7906,511111204923,CHESTERS,,5332f5fbe4b03c9a25efd0ba,CHESTER'S,
537,5f77274bbe37ce6b592e90bb,511111716716,TEST BRANDCODE @1601644363784,BAKING,5f77274bbe37ce6b592e90b9,test brand @1601644363784,
538,5afda1dae4b0c11cfecd49f6,511111604471,CAPE COD,,5a734034e4b0d58f376be874,Cape Cod,False
539,5e710dbeee7f2d0b35b2a192,511111814085,COUNTRY CROCK PLANT BUTTER,DAIRY_AND_REFRIGERATED,5e5ea9cc9c50da1291a6d074,COUNTRY CROCK PLANT BUTTER,
540,5d66dad8a3a018093ab34729,511111205388,511111205388,,5d5d4fd16d5f3b23d1bc7905,National Geographic Special Edition Magazine ,
541,5daf5f65a60b87376833e363,511111206057,CHOCOLATE LUCKY CHARMS,,5332f5f3e4b03c9a25efd0ae,Chocolate Lucky Charms™,
542,5f4802bdbe37ce0c8303373d,511111715832,TEST BRANDCODE @1598554813535,BAKING,5f4802bdbe37ce0c8303373c,test brand @1598554813534,
543,5ffe3381be37ce5e01754c35,511111419303,,BAKING,5ffe3381be37ce5e01754c34,test brand @1610494849657,False
544,5ffe2e38be37ce5e01754c23,511111019213,TEST BRANDCODE @1610493496975,BAKING,5ffe2e38be37ce5e01754c21,test brand @1610493496975,False
545,5ffe347ebe37ce5e01754c3e,511111919315,TEST BRANDCODE @1610495102411,BAKING,5ffe347ebe37ce5e01754c3d,test brand @1610495102410,False
546,5ffe336fbe37ce5e01754c31,511111119272,TEST BRANDCODE @1610494831056,BAKING,5ffe336ebe37ce5e01754c2e,test brand @1610494831056,False
547,5ffe336fbe37ce5e01754c32,511111319283,TEST BRANDCODE @1610494831082,BAKING,5ffe336ebe37ce5e01754c2e,test brand @1610494831082,False
548,5ffe336fbe37ce5e01754c30,511111619260,TEST BRANDCODE @1610494831023,BAKING,5ffe336ebe37ce5e01754c2e,test brand @1610494831023,False
549,5ffe2e39be37ce5e01754c24,511111219224,TEST BRANDCODE @1610493497005,BAKING,5ffe2e38be37ce5e01754c21,test brand @1610493497005,False
550,5ffe2e39be37ce5e01754c26,511111919247,TEST BRANDCODE @1610493497517,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610493497517,False
551,5ffe2e39be37ce5e01754c25,511111719236,TEST BRANDCODE @1610493497034,BAKING,5ffe2e38be37ce5e01754c21,test brand @1610493497034,False
552,5ffe336fbe37ce5e01754c2f,511111419259,TEST BRANDCODE @1610494830985,BAKING,5ffe336ebe37ce5e01754c2e,test brand @1610494830985,False
553,5ffe336fbe37ce5e01754c33,511111819295,TEST BRANDCODE @1610494831583,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610494831583,False
554,5fdce8dbbe37ce5fa8ba59c2,511111118442,TEST BRANDCODE @1608313051339,BAKING,5fdce8dabe37ce5fa8ba59be,test brand @1608313051339,False
555,5fdce8dbbe37ce5fa8ba59c1,511111918431,TEST BRANDCODE @1608313051291,BAKING,5fdce8dabe37ce5fa8ba59be,test brand @1608313051291,False
556,5fdce8dcbe37ce5fa8ba59c3,511111618454,TEST BRANDCODE @1608313052049,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1608313052049,False
557,5fdce9cabe37ce5fa8ba59ce,511111318477,,BAKING,5fdce9cabe37ce5fa8ba59cd,test brand @1608313290565,False
558,5fdce8edbe37ce5fa8ba59cc,511111818465,,BAKING,5fdce8edbe37ce5fa8ba59cb,test brand @1608313069400,False
559,5fdce8dbbe37ce5fa8ba59bf,511111218418,TEST BRANDCODE @1608313051133,BAKING,5fdce8dabe37ce5fa8ba59be,test brand @1608313051132,False
560,5fdce8dbbe37ce5fa8ba59c0,511111418429,TEST BRANDCODE @1608313051244,BAKING,5fdce8dabe37ce5fa8ba59be,test brand @1608313051244,False
561,5fb8216ebe37ce522e165cdd,511111517726,BALL PARK,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,Ball Park,False
562,5332f765e4b03c9a25efd120,511111003687,,,5332f5ebe4b03c9a25efd0a8,Glaceau fruitwater,
563,5f43faabbe37ce3ef3fd3717,511111815730,TEST BRANDCODE @1598290603618,BAKING,5f43faabbe37ce3ef3fd3714,test brand @1598290603618,
564,5a5d1f46e4b0db471c2d0427,511111700302,HIDDEL BARREL COLLECTION,,5332f709e4b03c9a25efd0f1,Hidden Barrel Collection,
565,5db9e8db1dda2c3e1416aea1,511111506195,LAUNCH BOX,,559c2234e4b06aca36af13c6,Launch Box,
566,57ebc2bde4b0ac389136a348,511111101949,,,559c2234e4b06aca36af13c6,Poppers,False
567,5a02196ce4b00efe02b02a5a,511111600565,SIMPLE,,5332f5f6e4b03c9a25efd0b4,SIMPLE,False
568,5a5d2bcbe4b0db471c2d0435,511111600077,SALON SELECTIVES,,53e10d6368abd3c7065097cc,Salon Selectives,
569,57d9580ee4b0ac389136a2b6,511111802358,CRACKER BARREL,,559c2234e4b06aca36af13c6,Cracker Barrel Cheese,False
570,5c112616315a241ba1716511,511111404729,HUGGIES LITTLE SWIMMERS,BABY,550b2565e4b001d5e9e4146f,Huggies Little Swimmers,False
571,5f403231be37ce5f78d9ed17,511111315674,TEST BRANDCODE @1598042673502,BAKING,5f403231be37ce5f78d9ed14,test brand @1598042673502,
572,5fd3acb6be37ce0d9386bb42,511111918202,TEST BRANDCODE @1607707830173,BAKING,5fd3acb5be37ce0d9386bb3e,test brand @1607707830173,False
573,5db20be5a60b87376833e366,511111406136,SHREDS,,5332f5f3e4b03c9a25efd0ae,Blasted Shreds™,
574,5d9d08d1a60b87376833e348,511111605546,BAKEN ETS,,5332f5fbe4b03c9a25efd0ba,Baken-Ets,
575,5daf54491dda2c3e1416ae97,511111306009,HONEY NUT CHEERIOS,,5332f5f3e4b03c9a25efd0ae,Honey Nut Cheerios™,
576,5332f734e4b03c9a25efd103,511111003809,,,5332f734e4b03c9a25efd104,Johnsonville,
577,53501d29b9237fd7718f9e15,511111302858,,,5332fa58e4b03c9a25efd215,Tombstone,
578,5332f775e4b03c9a25efd128,511111903628,,,5332f5f3e4b03c9a25efd0ae,Chex,
579,5f38576ebe37ce5178517acb,511111415411,,BAKING,5f38576ebe37ce5178517aca,test brand @1597527918397,
580,5c76dd4d95144c5375687b52,511111806899,DASH-2249 1 BRAND 1,,5c76dd1095144c5375687b51,DASH-2249 1 brand 1,True
581,585a964ce4b03e62d1ce0e7a,511111301745,CRACKER JACK,,5332f5fbe4b03c9a25efd0ba,Cracker Jack,True
582,5f59002dbe37ce21f1287c10,511111316558,GERBER GOOD START,BABY,5f58fa84be37ce21f1287c0f,Gerber Good Start,
583,5f4802bdbe37ce0c8303373e,511111915843,TEST BRANDCODE @1598554813654,BAKING,5f4802bdbe37ce0c8303373c,test brand @1598554813654,
584,5f493dacbe37ce64d0ae36bf,511111016069,TEST BRANDCODE @1598635436505,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1598635436505,
585,5f38578fbe37ce5178517ad6,511111315445,TEST BRANDCODE @1597527951436,BAKING,5f38578fbe37ce5178517ad3,test brand @1597527951436,
586,5332fa7be4b03c9a25efd22c,511111502937,,,5332f5ebe4b03c9a25efd0a8,Fresca,
587,5d6412e9a3a018514994f426,511111304982,BETTER HOMES & GARDENS,,5d5d4fd16d5f3b23d1bc7905,Better Homes & Gardens Magazine,
588,5332f7b4e4b03c9a25efd140,511111303459,,,5332f7a7e4b03c9a25efd134,Bud Light Platinum,
589,5fb821d1be37ce522e165cde,511111017738,BIMBO,GROCERY,5fb6b608be37ce522e165cb9,Bimbo,False
590,5457a0cde4b05a46170caebc,511111402756,,,53e10d6368abd3c7065097cc,Fetch Rewards,
591,5332f7f5e4b03c9a25efd163,511111403357,LEINENKUGEL'S,,5332f709e4b03c9a25efd0f1,Leinenkugel's,False
592,5f590184be37ce21f1287c12,511111016571,NESTLE NAN,BABY,5f58fa84be37ce21f1287c0f,Nestle NAN,
593,5f403231be37ce5f78d9ed16,511111815662,TEST BRANDCODE @1598042673466,BAKING,5f403231be37ce5f78d9ed14,test brand @1598042673466,
594,57ebc01fe4b0ac389136a337,511111102106,JET-PUFFED,,559c2234e4b06aca36af13c6,Jet-Puffed,False
595,5f772952be37ce6b592e90d6,511111616818,TEST BRANDCODE @1601644882548,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1601644882548,
596,5f298852be37ce7958c5952d,511111915287,HEALTH,MAGAZINES,5d66b9dcee7f2d201c7281cd,Health Magazine,
597,57ebc144e4b0ac389136a33f,511111902027,,,559c2234e4b06aca36af13c6,Kraft Singles,False
598,5f772952be37ce6b592e90d3,511111016786,TEST BRANDCODE @1601644882019,BAKING,5f772951be37ce6b592e90d1,test brand @1601644882019,
599,5332fa7ce4b03c9a25efd22d,511111002925,,,5332f5ebe4b03c9a25efd0a8,Diet Coke Lime,
600,5f77274bbe37ce6b592e90bd,511111416739,TEST BRANDCODE @1601644363876,BAKING,5f77274bbe37ce6b592e90b9,test brand @1601644363876,
601,5f19e062be37ce33f74a1675,511111315162,,BAKING,5f19e062be37ce33f74a1674,test brand @1595531362667,
602,5d66def56d5f3b6188d4f051,511111705444,511111705444,,5d5d4fd16d5f3b23d1bc7905,Rolling Stone Special Collectors Edition Magazine,
603,5a5d1a67e4b06ba572cf2499,511111800439,MUNCHIES,,5332f5fbe4b03c9a25efd0ba,MUNCHIES,
604,5da608c91dda2c3e1416ae8d,511111605775,511111605775,,53e10d6368abd3c7065097cc,ONE A DAY® 50+,
605,5fcff304be37ce6d53dfc687,511111618010,TEST BRANDCODE @1607463684816,BAKING,5fcff304be37ce6d53dfc683,test brand @1607463684816,False
606,5f4936debe37ce52f8314fdf,511111916000,TEST BRANDCODE @1598633694347,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1598633694347,
607,5f441280be37ce5dbe9b7c7e,511111215776,TEST BRANDCODE @1598296704639,BAKING,5f441280be37ce5dbe9b7c7d,test brand @1598296704638,
608,5daf329ca60b87376833e35a,511111205890,ANNIE'S,,53e10d6368abd3c7065097cc,Annie's Homegrown,
609,5f4cff1ba475f1050a66b568,511111416388,TEST BRANDCODE @1598881562991,BAKING,5f4cff1aa475f1050a66b566,test brand @1598881562991,
610,5f4bf556be37ce0b4491554b,511111816331,TEST BRANDCODE @1598813526656,BAKING,5f4bf556be37ce0b44915549,test brand @1598813526656,
611,5db6fb28a60b87376833e367,511111606147,MIDOL,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Midol® ,
612,5f3d6f43be37ce4ddbb1bb39,511111515470,,BAKING,5f3d6f43be37ce4ddbb1bb38,test brand @1597861699811,
613,5cdacf1c166eb33eb7ce0fa9,511111604808,TWISTED RANCH,,559c2234e4b06aca36af13c6,Twisted Ranch,
614,53501d29b9237fd7718f9e17,511111602835,,,5332fa58e4b03c9a25efd215,Jacks,
615,5afda00ce4b0c11cfecd49f4,511111904458,EMERALD,,53e10d6368abd3c7065097cc,Emerald,False
616,5f4cff1aa475f1050a66b567,511111216377,TEST BRANDCODE @1598881562500,BAKING,5f4cff1aa475f1050a66b566,test brand @1598881562499,
617,5332f9fde4b03c9a25efd1cf,511111303176,,,5332f5f2e4b03c9a25efd0aa,Froot Loops,
618,5f4a64e7be37ce17d23b317b,511111216216,TEST BRANDCODE @1598711015538,BAKING,5f4a64e7be37ce17d23b3178,test brand @1598711015538,
619,5db77f7aa60b87376833e368,511111306160,HERSHEYS HOT COCOA,,559c2234e4b06aca36af13c6,Hershey's Hot Cocoa Mix,
620,592486bee410d61fcea3d135,511111700746,PG TIPS,,5332f5f6e4b03c9a25efd0b4,PG TIPS,
621,58861c7f4e8d0d20bc42c4fd,511111501268,,,5332f5fbe4b03c9a25efd0ba,Quaker Puffed,False
